escola,grupo ,tempo,pergunta,subitem,resposta,resposta_aberta
A,experimento,antes,21,1,3,
A,experimento,antes,21,1,3,
A,experimento,antes,21,1,2,
A,experimento,antes,21,1,3,
A,experimento,antes,21,1,2,
A,experimento,antes,21,1,4,
A,experimento,antes,21,1,3,
A,experimento,antes,21,1,3,
A,experimento,antes,21,1,2,
A,experimento,antes,21,1,3,
A,experimento,antes,21,1,2,
A,experimento,antes,21,1,4,
A,experimento,antes,21,1,2,
A,experimento,antes,21,1,3,
A,experimento,antes,21,1,2,
A,experimento,antes,21,1,3,
A,experimento,antes,21,1,4,
A,experimento,antes,21,1,3,
A,experimento,antes,21,1,3,
A,experimento,antes,21,1,4,
A,experimento,antes,21,1,5,
A,experimento,antes,21,1,4,
A,controle,antes,21,1,1,
A,controle,antes,21,1,3,
A,controle,antes,21,1,1,
A,controle,antes,21,1,3,
A,controle,antes,21,1,1,
A,controle,antes,21,1,2,
A,controle,antes,21,1,3,
A,controle,antes,21,1,3,
A,controle,antes,21,1,4,
A,controle,antes,21,1,3,
A,controle,antes,21,1,4,
A,controle,antes,21,1,5,
A,controle,antes,21,1,1,
A,controle,antes,21,1,2,
A,experimento,depois,21,1,3,
A,experimento,depois,21,1,4,
A,experimento,depois,21,1,4,
A,experimento,depois,21,1,2,
A,experimento,depois,21,1,3,
A,experimento,depois,21,1,3,
A,experimento,depois,21,1,3,
A,experimento,depois,21,1,3,
A,experimento,depois,21,1,3,
A,experimento,depois,21,1,4,
A,experimento,depois,21,1,3,
A,experimento,depois,21,1,5,
A,experimento,depois,21,1,4,
A,experimento,depois,21,1,2,
A,experimento,depois,21,1,3,
A,experimento,depois,21,1,5,
A,experimento,depois,21,1,1,
A,experimento,depois,21,1,2,
A,experimento,depois,21,1,3,
A,experimento,depois,21,1,5,
A,controle,depois,21,1,1,
A,controle,depois,21,1,1,
A,controle,depois,21,1,1,
A,controle,depois,21,1,4,
A,controle,depois,21,1,2,
A,controle,depois,21,1,1,
A,controle,depois,21,1,3,
A,controle,depois,21,1,3,
A,controle,depois,21,1,2,
A,controle,depois,21,1,1,
A,controle,depois,21,1,2,
A,controle,depois,21,1,3,
A,controle,depois,21,1,1,
A,experimento,antes,21,2,3,
A,experimento,antes,21,2,3,
A,experimento,antes,21,2,5,
A,experimento,antes,21,2,3,
A,experimento,antes,21,2,2,
A,experimento,antes,21,2,5,
A,experimento,antes,21,2,5,
A,experimento,antes,21,2,4,
A,experimento,antes,21,2,5,
A,experimento,antes,21,2,2,
A,experimento,antes,21,2,3,
A,experimento,antes,21,2,5,
A,experimento,antes,21,2,4,
A,experimento,antes,21,2,4,
A,experimento,antes,21,2,2,
A,experimento,antes,21,2,3,
A,experimento,antes,21,2,4,
A,experimento,antes,21,2,3,
A,experimento,antes,21,2,3,
A,experimento,antes,21,2,4,
A,experimento,antes,21,2,5,
A,experimento,antes,21,2,5,
A,controle,antes,21,2,1,
A,controle,antes,21,2,4,
A,controle,antes,21,2,3,
A,controle,antes,21,2,5,
A,controle,antes,21,2,4,
A,controle,antes,21,2,2,
A,controle,antes,21,2,4,
A,controle,antes,21,2,4,
A,controle,antes,21,2,5,
A,controle,antes,21,2,4,
A,controle,antes,21,2,4,
A,controle,antes,21,2,3,
A,controle,antes,21,2,1,
A,controle,antes,21,2,3,
A,experimento,depois,21,2,3,
A,experimento,depois,21,2,5,
A,experimento,depois,21,2,3,
A,experimento,depois,21,2,5,
A,experimento,depois,21,2,3,
A,experimento,depois,21,2,5,
A,experimento,depois,21,2,3,
A,experimento,depois,21,2,4,
A,experimento,depois,21,2,1,
A,experimento,depois,21,2,5,
A,experimento,depois,21,2,3,
A,experimento,depois,21,2,5,
A,experimento,depois,21,2,4,
A,experimento,depois,21,2,2,
A,experimento,depois,21,2,3,
A,experimento,depois,21,2,5,
A,experimento,depois,21,2,3,
A,experimento,depois,21,2,2,
A,experimento,depois,21,2,3,
A,experimento,depois,21,2,5,
A,controle,depois,21,2,1,
A,controle,depois,21,2,3,
A,controle,depois,21,2,1,
A,controle,depois,21,2,5,
A,controle,depois,21,2,2,
A,controle,depois,21,2,4,
A,controle,depois,21,2,4,
A,controle,depois,21,2,4,
A,controle,depois,21,2,4,
A,controle,depois,21,2,4,
A,controle,depois,21,2,2,
A,controle,depois,21,2,4,
A,controle,depois,21,2,3,
A,experimento,antes,21,3,3,
A,experimento,antes,21,3,3,
A,experimento,antes,21,3,3,
A,experimento,antes,21,3,4,
A,experimento,antes,21,3,3,
A,experimento,antes,21,3,4,
A,experimento,antes,21,3,4,
A,experimento,antes,21,3,4,
A,experimento,antes,21,3,2,
A,experimento,antes,21,3,3,
A,experimento,antes,21,3,2,
A,experimento,antes,21,3,4,
A,experimento,antes,21,3,3,
A,experimento,antes,21,3,3,
A,experimento,antes,21,3,2,
A,experimento,antes,21,3,3,
A,experimento,antes,21,3,4,
A,experimento,antes,21,3,3,
A,experimento,antes,21,3,3,
A,experimento,antes,21,3,4,
A,experimento,antes,21,3,5,
A,experimento,antes,21,3,3,
A,controle,antes,21,3,1,
A,controle,antes,21,3,1,
A,controle,antes,21,3,2,
A,controle,antes,21,3,3,
A,controle,antes,21,3,3,
A,controle,antes,21,3,1,
A,controle,antes,21,3,5,
A,controle,antes,21,3,5,
A,controle,antes,21,3,3,
A,controle,antes,21,3,2,
A,controle,antes,21,3,4,
A,controle,antes,21,3,3,
A,controle,antes,21,3,1,
A,controle,antes,21,3,2,
A,experimento,depois,21,3,3,
A,experimento,depois,21,3,3,
A,experimento,depois,21,3,3,
A,experimento,depois,21,3,3,
A,experimento,depois,21,3,3,
A,experimento,depois,21,3,3,
A,experimento,depois,21,3,3,
A,experimento,depois,21,3,4,
A,experimento,depois,21,3,1,
A,experimento,depois,21,3,4,
A,experimento,depois,21,3,3,
A,experimento,depois,21,3,5,
A,experimento,depois,21,3,4,
A,experimento,depois,21,3,2,
A,experimento,depois,21,3,3,
A,experimento,depois,21,3,2,
A,experimento,depois,21,3,3,
A,experimento,depois,21,3,2,
A,experimento,depois,21,3,4,
A,experimento,depois,21,3,5,
A,controle,depois,21,3,1,
A,controle,depois,21,3,3,
A,controle,depois,21,3,1,
A,controle,depois,21,3,3,
A,controle,depois,21,3,2,
A,controle,depois,21,3,1,
A,controle,depois,21,3,4,
A,controle,depois,21,3,5,
A,controle,depois,21,3,2,
A,controle,depois,21,3,1,
A,controle,depois,21,3,3,
A,controle,depois,21,3,3,
A,controle,depois,21,3,2,
A,experimento,antes,21,4,3,
A,experimento,antes,21,4,3,
A,experimento,antes,21,4,2,
A,experimento,antes,21,4,4,
A,experimento,antes,21,4,3,
A,experimento,antes,21,4,4,
A,experimento,antes,21,4,5,
A,experimento,antes,21,4,4,
A,experimento,antes,21,4,2,
A,experimento,antes,21,4,4,
A,experimento,antes,21,4,5,
A,experimento,antes,21,4,5,
A,experimento,antes,21,4,2,
A,experimento,antes,21,4,4,
A,experimento,antes,21,4,4,
A,experimento,antes,21,4,4,
A,experimento,antes,21,4,5,
A,experimento,antes,21,4,3,
A,experimento,antes,21,4,3,
A,experimento,antes,21,4,4,
A,experimento,antes,21,4,5,
A,experimento,antes,21,4,4,
A,controle,antes,21,4,1,
A,controle,antes,21,4,4,
A,controle,antes,21,4,3,
A,controle,antes,21,4,5,
A,controle,antes,21,4,5,
A,controle,antes,21,4,2,
A,controle,antes,21,4,5,
A,controle,antes,21,4,4,
A,controle,antes,21,4,5,
A,controle,antes,21,4,4,
A,controle,antes,21,4,4,
A,controle,antes,21,4,5,
A,controle,antes,21,4,2,
A,controle,antes,21,4,3,
A,experimento,depois,21,4,3,
A,experimento,depois,21,4,4,
A,experimento,depois,21,4,3,
A,experimento,depois,21,4,3,
A,experimento,depois,21,4,3,
A,experimento,depois,21,4,4,
A,experimento,depois,21,4,3,
A,experimento,depois,21,4,3,
A,experimento,depois,21,4,5,
A,experimento,depois,21,4,4,
A,experimento,depois,21,4,3,
A,experimento,depois,21,4,5,
A,experimento,depois,21,4,4,
A,experimento,depois,21,4,4,
A,experimento,depois,21,4,3,
A,experimento,depois,21,4,5,
A,experimento,depois,21,4,3,
A,experimento,depois,21,4,2,
A,experimento,depois,21,4,3,
A,experimento,depois,21,4,5,
A,controle,depois,21,4,1,
A,controle,depois,21,4,3,
A,controle,depois,21,4,2,
A,controle,depois,21,4,5,
A,controle,depois,21,4,2,
A,controle,depois,21,4,4,
A,controle,depois,21,4,4,
A,controle,depois,21,4,4,
A,controle,depois,21,4,4,
A,controle,depois,21,4,4,
A,controle,depois,21,4,3,
A,controle,depois,21,4,4,
A,controle,depois,21,4,3,
A,experimento,antes,21,5,3,
A,experimento,antes,21,5,3,
A,experimento,antes,21,5,5,
A,experimento,antes,21,5,4,
A,experimento,antes,21,5,3,
A,experimento,antes,21,5,4,
A,experimento,antes,21,5,5,
A,experimento,antes,21,5,4,
A,experimento,antes,21,5,2,
A,experimento,antes,21,5,3,
A,experimento,antes,21,5,5,
A,experimento,antes,21,5,4,
A,experimento,antes,21,5,4,
A,experimento,antes,21,5,4,
A,experimento,antes,21,5,3,
A,experimento,antes,21,5,4,
A,experimento,antes,21,5,3,
A,experimento,antes,21,5,4,
A,experimento,antes,21,5,3,
A,experimento,antes,21,5,4,
A,experimento,antes,21,5,5,
A,experimento,antes,21,5,4,
A,controle,antes,21,5,1,
A,controle,antes,21,5,4,
A,controle,antes,21,5,3,
A,controle,antes,21,5,5,
A,controle,antes,21,5,4,
A,controle,antes,21,5,3,
A,controle,antes,21,5,5,
A,controle,antes,21,5,5,
A,controle,antes,21,5,5,
A,controle,antes,21,5,5,
A,controle,antes,21,5,4,
A,controle,antes,21,5,5,
A,controle,antes,21,5,3,
A,controle,antes,21,5,4,
A,experimento,depois,21,5,3,
A,experimento,depois,21,5,5,
A,experimento,depois,21,5,3,
A,experimento,depois,21,5,4,
A,experimento,depois,21,5,3,
A,experimento,depois,21,5,5,
A,experimento,depois,21,5,3,
A,experimento,depois,21,5,3,
A,experimento,depois,21,5,5,
A,experimento,depois,21,5,4,
A,experimento,depois,21,5,3,
A,experimento,depois,21,5,5,
A,experimento,depois,21,5,4,
A,experimento,depois,21,5,4,
A,experimento,depois,21,5,3,
A,experimento,depois,21,5,5,
A,experimento,depois,21,5,3,
A,experimento,depois,21,5,2,
A,experimento,depois,21,5,4,
A,experimento,depois,21,5,5,
A,controle,depois,21,5,1,
A,controle,depois,21,5,2,
A,controle,depois,21,5,2,
A,controle,depois,21,5,5,
A,controle,depois,21,5,2,
A,controle,depois,21,5,4,
A,controle,depois,21,5,3,
A,controle,depois,21,5,5,
A,controle,depois,21,5,4,
A,controle,depois,21,5,1,
A,controle,depois,21,5,4,
A,controle,depois,21,5,4,
A,controle,depois,21,5,4,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,5,
A,experimento,antes,21,6,4,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,5,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,4,
A,experimento,antes,21,6,2,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,5,
A,experimento,antes,21,6,4,
A,experimento,antes,21,6,4,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,4,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,3,
A,experimento,antes,21,6,5,
A,experimento,antes,21,6,3,
A,controle,antes,21,6,1,
A,controle,antes,21,6,4,
A,controle,antes,21,6,3,
A,controle,antes,21,6,4,
A,controle,antes,21,6,3,
A,controle,antes,21,6,3,
A,controle,antes,21,6,5,
A,controle,antes,21,6,5,
A,controle,antes,21,6,5,
A,controle,antes,21,6,4,
A,controle,antes,21,6,4,
A,controle,antes,21,6,2,
A,controle,antes,21,6,2,
A,controle,antes,21,6,4,
A,experimento,depois,21,6,3,
A,experimento,depois,21,6,5,
A,experimento,depois,21,6,3,
A,experimento,depois,21,6,4,
A,experimento,depois,21,6,3,
A,experimento,depois,21,6,4,
A,experimento,depois,21,6,3,
A,experimento,depois,21,6,3,
A,experimento,depois,21,6,5,
A,experimento,depois,21,6,4,
A,experimento,depois,21,6,2,
A,experimento,depois,21,6,5,
A,experimento,depois,21,6,4,
A,experimento,depois,21,6,4,
A,experimento,depois,21,6,3,
A,experimento,depois,21,6,3,
A,experimento,depois,21,6,3,
A,experimento,depois,21,6,2,
A,experimento,depois,21,6,4,
A,experimento,depois,21,6,5,
A,controle,depois,21,6,1,
A,controle,depois,21,6,3,
A,controle,depois,21,6,2,
A,controle,depois,21,6,4,
A,controle,depois,21,6,2,
A,controle,depois,21,6,4,
A,controle,depois,21,6,4,
A,controle,depois,21,6,5,
A,controle,depois,21,6,4,
A,controle,depois,21,6,3,
A,controle,depois,21,6,3,
A,controle,depois,21,6,3,
A,controle,depois,21,6,2,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,2,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,1,
A,experimento,antes,21,7,1,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,2,
A,experimento,antes,21,7,2,
A,experimento,antes,21,7,2,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,2,
A,experimento,antes,21,7,4,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,3,
A,experimento,antes,21,7,2,
A,experimento,antes,21,7,4,
A,experimento,antes,21,7,3,
A,controle,antes,21,7,1,
A,controle,antes,21,7,2,
A,controle,antes,21,7,3,
A,controle,antes,21,7,3,
A,controle,antes,21,7,2,
A,controle,antes,21,7,3,
A,controle,antes,21,7,2,
A,controle,antes,21,7,3,
A,controle,antes,21,7,4,
A,controle,antes,21,7,3,
A,controle,antes,21,7,4,
A,controle,antes,21,7,2,
A,controle,antes,21,7,3,
A,controle,antes,21,7,3,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,2,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,2,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,2,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,5,
A,experimento,depois,21,7,4,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,2,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,2,
A,experimento,depois,21,7,3,
A,experimento,depois,21,7,3,
A,controle,depois,21,7,1,
A,controle,depois,21,7,3,
A,controle,depois,21,7,2,
A,controle,depois,21,7,4,
A,controle,depois,21,7,2,
A,controle,depois,21,7,1,
A,controle,depois,21,7,4,
A,controle,depois,21,7,3,
A,controle,depois,21,7,2,
A,controle,depois,21,7,2,
A,controle,depois,21,7,2,
A,controle,depois,21,7,3,
A,controle,depois,21,7,4,
A,experimento,antes,21,8,3,
A,experimento,antes,21,8,3,
A,experimento,antes,21,8,2,
A,experimento,antes,21,8,2,
A,experimento,antes,21,8,2,
A,experimento,antes,21,8,1,
A,experimento,antes,21,8,3,
A,experimento,antes,21,8,2,
A,experimento,antes,21,8,1,
A,experimento,antes,21,8,2,
A,experimento,antes,21,8,3,
A,experimento,antes,21,8,4,
A,experimento,antes,21,8,1,
A,experimento,antes,21,8,2,
A,experimento,antes,21,8,2,
A,experimento,antes,21,8,2,
A,experimento,antes,21,8,3,
A,experimento,antes,21,8,4,
A,experimento,antes,21,8,4,
A,experimento,antes,21,8,3,
A,experimento,antes,21,8,4,
A,experimento,antes,21,8,3,
A,controle,antes,21,8,1,
A,controle,antes,21,8,2,
A,controle,antes,21,8,1,
A,controle,antes,21,8,3,
A,controle,antes,21,8,4,
A,controle,antes,21,8,2,
A,controle,antes,21,8,1,
A,controle,antes,21,8,2,
A,controle,antes,21,8,1,
A,controle,antes,21,8,1,
A,controle,antes,21,8,4,
A,controle,antes,21,8,2,
A,controle,antes,21,8,1,
A,controle,antes,21,8,4,
A,experimento,depois,21,8,3,
A,experimento,depois,21,8,4,
A,experimento,depois,21,8,3,
A,experimento,depois,21,8,3,
A,experimento,depois,21,8,3,
A,experimento,depois,21,8,2,
A,experimento,depois,21,8,3,
A,experimento,depois,21,8,3,
A,experimento,depois,21,8,2,
A,experimento,depois,21,8,2,
A,experimento,depois,21,8,3,
A,experimento,depois,21,8,5,
A,experimento,depois,21,8,4,
A,experimento,depois,21,8,4,
A,experimento,depois,21,8,3,
A,experimento,depois,21,8,3,
A,experimento,depois,21,8,2,
A,experimento,depois,21,8,2,
A,experimento,depois,21,8,2,
A,experimento,depois,21,8,1,
A,controle,depois,21,8,1,
A,controle,depois,21,8,2,
A,controle,depois,21,8,2,
A,controle,depois,21,8,3,
A,controle,depois,21,8,2,
A,controle,depois,21,8,2,
A,controle,depois,21,8,4,
A,controle,depois,21,8,2,
A,controle,depois,21,8,2,
A,controle,depois,21,8,1,
A,controle,depois,21,8,3,
A,controle,depois,21,8,2,
A,controle,depois,21,8,2,
A,experimento,antes,21,9,3,
A,experimento,antes,21,9,3,
A,experimento,antes,21,9,4,
A,experimento,antes,21,9,2,
A,experimento,antes,21,9,3,
A,experimento,antes,21,9,2,
A,experimento,antes,21,9,2,
A,experimento,antes,21,9,1,
A,experimento,antes,21,9,1,
A,experimento,antes,21,9,3,
A,experimento,antes,21,9,3,
A,experimento,antes,21,9,3,
A,experimento,antes,21,9,1,
A,experimento,antes,21,9,3,
A,experimento,antes,21,9,2,
A,experimento,antes,21,9,2,
A,experimento,antes,21,9,2,
A,experimento,antes,21,9,4,
A,experimento,antes,21,9,4,
A,experimento,antes,21,9,2,
A,experimento,antes,21,9,4,
A,experimento,antes,21,9,2,
A,controle,antes,21,9,1,
A,controle,antes,21,9,2,
A,controle,antes,21,9,3,
A,controle,antes,21,9,3,
A,controle,antes,21,9,4,
A,controle,antes,21,9,2,
A,controle,antes,21,9,1,
A,controle,antes,21,9,2,
A,controle,antes,21,9,2,
A,controle,antes,21,9,2,
A,controle,antes,21,9,4,
A,controle,antes,21,9,4,
A,controle,antes,21,9,2,
A,controle,antes,21,9,4,
A,experimento,depois,21,9,3,
A,experimento,depois,21,9,3,
A,experimento,depois,21,9,3,
A,experimento,depois,21,9,4,
A,experimento,depois,21,9,3,
A,experimento,depois,21,9,2,
A,experimento,depois,21,9,3,
A,experimento,depois,21,9,3,
A,experimento,depois,21,9,2,
A,experimento,depois,21,9,2,
A,experimento,depois,21,9,2,
A,experimento,depois,21,9,5,
A,experimento,depois,21,9,4,
A,experimento,depois,21,9,4,
A,experimento,depois,21,9,3,
A,experimento,depois,21,9,4,
A,experimento,depois,21,9,3,
A,experimento,depois,21,9,2,
A,experimento,depois,21,9,3,
A,experimento,depois,21,9,2,
A,controle,depois,21,9,1,
A,controle,depois,21,9,3,
A,controle,depois,21,9,2,
A,controle,depois,21,9,3,
A,controle,depois,21,9,2,
A,controle,depois,21,9,2,
A,controle,depois,21,9,4,
A,controle,depois,21,9,2,
A,controle,depois,21,9,2,
A,controle,depois,21,9,4,
A,controle,depois,21,9,3,
A,controle,depois,21,9,3,
A,controle,depois,21,9,3,
A,experimento,antes,22,,2,
A,experimento,antes,22,,2,
A,experimento,antes,22,,3,
A,experimento,antes,22,,2,
A,experimento,antes,22,,2,
A,experimento,antes,22,,3,
A,experimento,antes,22,,4,
A,experimento,antes,22,,3,
A,experimento,antes,22,,4,
A,experimento,antes,22,,3,
A,experimento,antes,22,,3,
A,experimento,antes,22,,4,
A,experimento,antes,22,,4,
A,experimento,antes,22,,1,
A,experimento,antes,22,,2,
A,experimento,antes,22,,3,
A,experimento,antes,22,,3,
A,experimento,antes,22,,2,
A,experimento,antes,22,,2,
A,experimento,antes,22,,3,
A,experimento,antes,22,,4,
A,experimento,antes,22,,4,
A,controle,antes,22,,3,
A,controle,antes,22,,3,
A,controle,antes,22,,4,
A,controle,antes,22,,3,
A,controle,antes,22,,3,
A,controle,antes,22,,4,
A,controle,antes,22,,2,
A,controle,antes,22,,2,
A,controle,antes,22,,3,
A,controle,antes,22,,3,
A,controle,antes,22,,3,
A,controle,antes,22,,2,
A,controle,antes,22,,3,
A,controle,antes,22,,3,
A,experimento,depois,22,,3,
A,experimento,depois,22,,3,
A,experimento,depois,22,,4,
A,experimento,depois,22,,4,
A,experimento,depois,22,,4,
A,experimento,depois,22,,3,
A,experimento,depois,22,,3,
A,experimento,depois,22,,2,
A,experimento,depois,22,,2,
A,experimento,depois,22,,3,
A,experimento,depois,22,,3,
A,experimento,depois,22,,4,
A,experimento,depois,22,,4,
A,experimento,depois,22,,3,
A,experimento,depois,22,,2,
A,experimento,depois,22,,4,
A,experimento,depois,22,,4,
A,experimento,depois,22,,3,
A,experimento,depois,22,,3,
A,experimento,depois,22,,4,
A,controle,depois,22,,2,
A,controle,depois,22,,2,
A,controle,depois,22,,3,
A,controle,depois,22,,3,
A,controle,depois,22,,2,
A,controle,depois,22,,3,
A,controle,depois,22,,2,
A,controle,depois,22,,2,
A,controle,depois,22,,3,
A,controle,depois,22,,4,
A,controle,depois,22,,2,
A,controle,depois,22,,2,
A,controle,depois,22,,3,
A,experimento,antes,23,1,2,
A,experimento,antes,23,1,2,
A,experimento,antes,23,1,2,
A,experimento,antes,23,1,2,
A,experimento,antes,23,1,2,
A,experimento,antes,23,1,3,
A,experimento,antes,23,1,3,
A,experimento,antes,23,1,3,
A,experimento,antes,23,1,2,
A,experimento,antes,23,1,3,
A,experimento,antes,23,1,4,
A,experimento,antes,23,1,2,
A,experimento,antes,23,1,4,
A,experimento,antes,23,1,1,
A,experimento,antes,23,1,2,
A,experimento,antes,23,1,3,
A,experimento,antes,23,1,3,
A,experimento,antes,23,1,2,
A,experimento,antes,23,1,3,
A,experimento,antes,23,1,2,
A,experimento,antes,23,1,4,
A,experimento,antes,23,1,4,
A,controle,antes,23,1,1,
A,controle,antes,23,1,1,
A,controle,antes,23,1,1,
A,controle,antes,23,1,3,
A,controle,antes,23,1,4,
A,controle,antes,23,1,2,
A,controle,antes,23,1,3,
A,controle,antes,23,1,3,
A,controle,antes,23,1,1,
A,controle,antes,23,1,3,
A,controle,antes,23,1,3,
A,controle,antes,23,1,4,
A,controle,antes,23,1,4,
A,controle,antes,23,1,4,
A,experimento,depois,23,1,3,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,4,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,3,
A,experimento,depois,23,1,4,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,1,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,3,
A,experimento,depois,23,1,3,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,4,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,2,
A,experimento,depois,23,1,4,
A,controle,depois,23,1,2,
A,controle,depois,23,1,3,
A,controle,depois,23,1,1,
A,controle,depois,23,1,3,
A,controle,depois,23,1,3,
A,controle,depois,23,1,4,
A,controle,depois,23,1,2,
A,controle,depois,23,1,3,
A,controle,depois,23,1,2,
A,controle,depois,23,1,1,
A,controle,depois,23,1,2,
A,controle,depois,23,1,2,
A,controle,depois,23,1,3,
A,experimento,antes,23,2,2,
A,experimento,antes,23,2,2,
A,experimento,antes,23,2,3,
A,experimento,antes,23,2,2,
A,experimento,antes,23,2,3,
A,experimento,antes,23,2,4,
A,experimento,antes,23,2,4,
A,experimento,antes,23,2,3,
A,experimento,antes,23,2,4,
A,experimento,antes,23,2,3,
A,experimento,antes,23,2,4,
A,experimento,antes,23,2,3,
A,experimento,antes,23,2,4,
A,experimento,antes,23,2,2,
A,experimento,antes,23,2,3,
A,experimento,antes,23,2,3,
A,experimento,antes,23,2,3,
A,experimento,antes,23,2,3,
A,experimento,antes,23,2,2,
A,experimento,antes,23,2,2,
A,experimento,antes,23,2,4,
A,experimento,antes,23,2,4,
A,controle,antes,23,2,2,
A,controle,antes,23,2,3,
A,controle,antes,23,2,4,
A,controle,antes,23,2,4,
A,controle,antes,23,2,4,
A,controle,antes,23,2,3,
A,controle,antes,23,2,3,
A,controle,antes,23,2,3,
A,controle,antes,23,2,3,
A,controle,antes,23,2,3,
A,controle,antes,23,2,3,
A,controle,antes,23,2,3,
A,controle,antes,23,2,4,
A,controle,antes,23,2,4,
A,experimento,depois,23,2,3,
A,experimento,depois,23,2,3,
A,experimento,depois,23,2,4,
A,experimento,depois,23,2,4,
A,experimento,depois,23,2,3,
A,experimento,depois,23,2,4,
A,experimento,depois,23,2,3,
A,experimento,depois,23,2,3,
A,experimento,depois,23,2,3,
A,experimento,depois,23,2,4,
A,experimento,depois,23,2,3,
A,experimento,depois,23,2,4,
A,experimento,depois,23,2,4,
A,experimento,depois,23,2,4,
A,experimento,depois,23,2,2,
A,experimento,depois,23,2,4,
A,experimento,depois,23,2,2,
A,experimento,depois,23,2,2,
A,experimento,depois,23,2,3,
A,experimento,depois,23,2,4,
A,controle,depois,23,2,2,
A,controle,depois,23,2,3,
A,controle,depois,23,2,3,
A,controle,depois,23,2,4,
A,controle,depois,23,2,3,
A,controle,depois,23,2,3,
A,controle,depois,23,2,3,
A,controle,depois,23,2,3,
A,controle,depois,23,2,4,
A,controle,depois,23,2,4,
A,controle,depois,23,2,4,
A,controle,depois,23,2,3,
A,controle,depois,23,2,3,
A,experimento,antes,23,3,2,
A,experimento,antes,23,3,2,
A,experimento,antes,23,3,3,
A,experimento,antes,23,3,2,
A,experimento,antes,23,3,3,
A,experimento,antes,23,3,4,
A,experimento,antes,23,3,4,
A,experimento,antes,23,3,2,
A,experimento,antes,23,3,4,
A,experimento,antes,23,3,3,
A,experimento,antes,23,3,4,
A,experimento,antes,23,3,4,
A,experimento,antes,23,3,3,
A,experimento,antes,23,3,1,
A,experimento,antes,23,3,3,
A,experimento,antes,23,3,3,
A,experimento,antes,23,3,3,
A,experimento,antes,23,3,3,
A,experimento,antes,23,3,3,
A,experimento,antes,23,3,3,
A,experimento,antes,23,3,4,
A,experimento,antes,23,3,3,
A,controle,antes,23,3,2,
A,controle,antes,23,3,3,
A,controle,antes,23,3,4,
A,controle,antes,23,3,4,
A,controle,antes,23,3,3,
A,controle,antes,23,3,3,
A,controle,antes,23,3,4,
A,controle,antes,23,3,4,
A,controle,antes,23,3,2,
A,controle,antes,23,3,3,
A,controle,antes,23,3,3,
A,controle,antes,23,3,2,
A,controle,antes,23,3,4,
A,controle,antes,23,3,3,
A,experimento,depois,23,3,3,
A,experimento,depois,23,3,2,
A,experimento,depois,23,3,4,
A,experimento,depois,23,3,3,
A,experimento,depois,23,3,3,
A,experimento,depois,23,3,3,
A,experimento,depois,23,3,3,
A,experimento,depois,23,3,3,
A,experimento,depois,23,3,2,
A,experimento,depois,23,3,3,
A,experimento,depois,23,3,2,
A,experimento,depois,23,3,4,
A,experimento,depois,23,3,3,
A,experimento,depois,23,3,4,
A,experimento,depois,23,3,2,
A,experimento,depois,23,3,4,
A,experimento,depois,23,3,1,
A,experimento,depois,23,3,3,
A,experimento,depois,23,3,3,
A,experimento,depois,23,3,4,
A,controle,depois,23,3,3,
A,controle,depois,23,3,2,
A,controle,depois,23,3,2,
A,controle,depois,23,3,4,
A,controle,depois,23,3,3,
A,controle,depois,23,3,2,
A,controle,depois,23,3,3,
A,controle,depois,23,3,3,
A,controle,depois,23,3,3,
A,controle,depois,23,3,4,
A,controle,depois,23,3,3,
A,controle,depois,23,3,3,
A,controle,depois,23,3,3,
A,experimento,antes,23,4,2,
A,experimento,antes,23,4,2,
